Emotions,Path,actor,Gender,Source
fear,E:\datasets\ravdess\Actor_20\03-01-06-02-01-01-20.wav,20,female,ravdess
fear,E:\datasets\ravdess\Actor_20\03-01-06-02-01-02-20.wav,20,female,ravdess
fear,E:\datasets\ravdess\Actor_20\03-01-06-02-02-01-20.wav,20,female,ravdess
fear,E:\datasets\ravdess\Actor_20\03-01-06-02-02-02-20.wav,20,female,ravdess
disgust,E:\datasets\ravdess\Actor_20\03-01-07-01-01-01-20.wav,20,female,ravdess
disgust,E:\datasets\ravdess\Actor_20\03-01-07-01-01-02-20.wav,20,female,ravdess
disgust,E:\datasets\ravdess\Actor_20\03-01-07-01-02-01-20.wav,20,female,ravdess
disgust,E:\datasets\ravdess\Actor_20\03-01-07-01-02-02-20.wav,20,female,ravdess
disgust,E:\datasets\ravdess\Actor_20\03-01-07-02-01-01-20.wav,20,female,ravdess
disgust,E:\datasets\ravdess\Actor_20\03-01-07-02-01-02-20.wav,20,female,ravdess
disgust,E:\datasets\ravdess\Actor_20\03-01-07-02-02-01-20.wav,20,female,ravdess
disgust,E:\datasets\ravdess\Actor_20\03-01-07-02-02-02-20.wav,20,female,ravdess
surprise,E:\datasets\ravdess\Actor_20\03-01-08-01-01-01-20.wav,20,female,ravdess
surprise,E:\datasets\ravdess\Actor_20\03-01-08-01-01-02-20.wav,20,female,ravdess
surprise,E:\datasets\ravdess\Actor_20\03-01-08-01-02-01-20.wav,20,female,ravdess
surprise,E:\datasets\ravdess\Actor_20\03-01-08-01-02-02-20.wav,20,female,ravdess
surprise,E:\datasets\ravdess\Actor_20\03-01-08-02-01-01-20.wav,20,female,ravdess
surprise,E:\datasets\ravdess\Actor_20\03-01-08-02-01-02-20.wav,20,female,ravdess
surprise,E:\datasets\ravdess\Actor_20\03-01-08-02-02-01-20.wav,20,female,ravdess
surprise,E:\datasets\ravdess\Actor_20\03-01-08-02-02-02-20.wav,20,female,ravdess
neutral,E:\datasets\ravdess\Actor_21\03-01-01-01-01-01-21.wav,21,male,ravdess
neutral,E:\datasets\ravdess\Actor_21\03-01-01-01-01-02-21.wav,21,male,ravdess
neutral,E:\datasets\ravdess\Actor_21\03-01-01-01-02-01-21.wav,21,male,ravdess
neutral,E:\datasets\ravdess\Actor_21\03-01-01-01-02-02-21.wav,21,male,ravdess
calm,E:\datasets\ravdess\Actor_21\03-01-02-01-01-01-21.wav,21,male,ravdess
calm,E:\datasets\ravdess\Actor_21\03-01-02-01-01-02-21.wav,21,male,ravdess
calm,E:\datasets\ravdess\Actor_21\03-01-02-01-02-01-21.wav,21,male,ravdess
calm,E:\datasets\ravdess\Actor_21\03-01-02-01-02-02-21.wav,21,male,ravdess
calm,E:\datasets\ravdess\Actor_21\03-01-02-02-01-01-21.wav,21,male,ravdess
calm,E:\datasets\ravdess\Actor_21\03-01-02-02-01-02-21.wav,21,male,ravdess
calm,E:\datasets\ravdess\Actor_21\03-01-02-02-02-01-21.wav,21,male,ravdess
calm,E:\datasets\ravdess\Actor_21\03-01-02-02-02-02-21.wav,21,male,ravdess
happy,E:\datasets\ravdess\Actor_21\03-01-03-01-01-01-21.wav,21,male,ravdess
happy,E:\datasets\ravdess\Actor_21\03-01-03-01-01-02-21.wav,21,male,ravdess
happy,E:\datasets\ravdess\Actor_21\03-01-03-01-02-01-21.wav,21,male,ravdess
happy,E:\datasets\ravdess\Actor_21\03-01-03-01-02-02-21.wav,21,male,ravdess
happy,E:\datasets\ravdess\Actor_21\03-01-03-02-01-01-21.wav,21,male,ravdess
happy,E:\datasets\ravdess\Actor_21\03-01-03-02-01-02-21.wav,21,male,ravdess
happy,E:\datasets\ravdess\Actor_21\03-01-03-02-02-01-21.wav,21,male,ravdess
happy,E:\datasets\ravdess\Actor_21\03-01-03-02-02-02-21.wav,21,male,ravdess
sad,E:\datasets\ravdess\Actor_21\03-01-04-01-01-01-21.wav,21,male,ravdess
sad,E:\datasets\ravdess\Actor_21\03-01-04-01-01-02-21.wav,21,male,ravdess
sad,E:\datasets\ravdess\Actor_21\03-01-04-01-02-01-21.wav,21,male,ravdess
sad,E:\datasets\ravdess\Actor_21\03-01-04-01-02-02-21.wav,21,male,ravdess
sad,E:\datasets\ravdess\Actor_21\03-01-04-02-01-01-21.wav,21,male,ravdess
sad,E:\datasets\ravdess\Actor_21\03-01-04-02-01-02-21.wav,21,male,ravdess
sad,E:\datasets\ravdess\Actor_21\03-01-04-02-02-01-21.wav,21,male,ravdess
sad,E:\datasets\ravdess\Actor_21\03-01-04-02-02-02-21.wav,21,male,ravdess
angry,E:\datasets\ravdess\Actor_21\03-01-05-01-01-01-21.wav,21,male,ravdess
angry,E:\datasets\ravdess\Actor_21\03-01-05-01-01-02-21.wav,21,male,ravdess
angry,E:\datasets\ravdess\Actor_21\03-01-05-01-02-01-21.wav,21,male,ravdess
angry,E:\datasets\ravdess\Actor_21\03-01-05-01-02-02-21.wav,21,male,ravdess
angry,E:\datasets\ravdess\Actor_21\03-01-05-02-01-01-21.wav,21,male,ravdess
angry,E:\datasets\ravdess\Actor_21\03-01-05-02-01-02-21.wav,21,male,ravdess
angry,E:\datasets\ravdess\Actor_21\03-01-05-02-02-01-21.wav,21,male,ravdess
angry,E:\datasets\ravdess\Actor_21\03-01-05-02-02-02-21.wav,21,male,ravdess
fear,E:\datasets\ravdess\Actor_21\03-01-06-01-01-01-21.wav,21,male,ravdess
fear,E:\datasets\ravdess\Actor_21\03-01-06-01-01-02-21.wav,21,male,ravdess
fear,E:\datasets\ravdess\Actor_21\03-01-06-01-02-01-21.wav,21,male,ravdess
fear,E:\datasets\ravdess\Actor_21\03-01-06-01-02-02-21.wav,21,male,ravdess
fear,E:\datasets\ravdess\Actor_21\03-01-06-02-01-01-21.wav,21,male,ravdess
fear,E:\datasets\ravdess\Actor_21\03-01-06-02-01-02-21.wav,21,male,ravdess
fear,E:\datasets\ravdess\Actor_21\03-01-06-02-02-01-21.wav,21,male,ravdess
fear,E:\datasets\ravdess\Actor_21\03-01-06-02-02-02-21.wav,21,male,ravdess
disgust,E:\datasets\ravdess\Actor_21\03-01-07-01-01-01-21.wav,21,male,ravdess
disgust,E:\datasets\ravdess\Actor_21\03-01-07-01-01-02-21.wav,21,male,ravdess
disgust,E:\datasets\ravdess\Actor_21\03-01-07-01-02-01-21.wav,21,male,ravdess
disgust,E:\datasets\ravdess\Actor_21\03-01-07-01-02-02-21.wav,21,male,ravdess
disgust,E:\datasets\ravdess\Actor_21\03-01-07-02-01-01-21.wav,21,male,ravdess
disgust,E:\datasets\ravdess\Actor_21\03-01-07-02-01-02-21.wav,21,male,ravdess
disgust,E:\datasets\ravdess\Actor_21\03-01-07-02-02-01-21.wav,21,male,ravdess
disgust,E:\datasets\ravdess\Actor_21\03-01-07-02-02-02-21.wav,21,male,ravdess
surprise,E:\datasets\ravdess\Actor_21\03-01-08-01-01-01-21.wav,21,male,ravdess
surprise,E:\datasets\ravdess\Actor_21\03-01-08-01-01-02-21.wav,21,male,ravdess
surprise,E:\datasets\ravdess\Actor_21\03-01-08-01-02-01-21.wav,21,male,ravdess
surprise,E:\datasets\ravdess\Actor_21\03-01-08-01-02-02-21.wav,21,male,ravdess
surprise,E:\datasets\ravdess\Actor_21\03-01-08-02-01-01-21.wav,21,male,ravdess
surprise,E:\datasets\ravdess\Actor_21\03-01-08-02-01-02-21.wav,21,male,ravdess
surprise,E:\datasets\ravdess\Actor_21\03-01-08-02-02-01-21.wav,21,male,ravdess
surprise,E:\datasets\ravdess\Actor_21\03-01-08-02-02-02-21.wav,21,male,ravdess
neutral,E:\datasets\ravdess\Actor_22\03-01-01-01-01-01-22.wav,22,female,ravdess
neutral,E:\datasets\ravdess\Actor_22\03-01-01-01-01-02-22.wav,22,female,ravdess
neutral,E:\datasets\ravdess\Actor_22\03-01-01-01-02-01-22.wav,22,female,ravdess
neutral,E:\datasets\ravdess\Actor_22\03-01-01-01-02-02-22.wav,22,female,ravdess
calm,E:\datasets\ravdess\Actor_22\03-01-02-01-01-01-22.wav,22,female,ravdess
calm,E:\datasets\ravdess\Actor_22\03-01-02-01-01-02-22.wav,22,female,ravdess
calm,E:\datasets\ravdess\Actor_22\03-01-02-01-02-01-22.wav,22,female,ravdess
calm,E:\datasets\ravdess\Actor_22\03-01-02-01-02-02-22.wav,22,female,ravdess
calm,E:\datasets\ravdess\Actor_22\03-01-02-02-01-01-22.wav,22,female,ravdess
calm,E:\datasets\ravdess\Actor_22\03-01-02-02-01-02-22.wav,22,female,ravdess
calm,E:\datasets\ravdess\Actor_22\03-01-02-02-02-01-22.wav,22,female,ravdess
calm,E:\datasets\ravdess\Actor_22\03-01-02-02-02-02-22.wav,22,female,ravdess
happy,E:\datasets\ravdess\Actor_22\03-01-03-01-01-01-22.wav,22,female,ravdess
happy,E:\datasets\ravdess\Actor_22\03-01-03-01-01-02-22.wav,22,female,ravdess
happy,E:\datasets\ravdess\Actor_22\03-01-03-01-02-01-22.wav,22,female,ravdess
happy,E:\datasets\ravdess\Actor_22\03-01-03-01-02-02-22.wav,22,female,ravdess
happy,E:\datasets\ravdess\Actor_22\03-01-03-02-01-01-22.wav,22,female,ravdess
happy,E:\datasets\ravdess\Actor_22\03-01-03-02-01-02-22.wav,22,female,ravdess
happy,E:\datasets\ravdess\Actor_22\03-01-03-02-02-01-22.wav,22,female,ravdess
happy,E:\datasets\ravdess\Actor_22\03-01-03-02-02-02-22.wav,22,female,ravdess
sad,E:\datasets\ravdess\Actor_22\03-01-04-01-01-01-22.wav,22,female,ravdess
sad,E:\datasets\ravdess\Actor_22\03-01-04-01-01-02-22.wav,22,female,ravdess
sad,E:\datasets\ravdess\Actor_22\03-01-04-01-02-01-22.wav,22,female,ravdess
sad,E:\datasets\ravdess\Actor_22\03-01-04-01-02-02-22.wav,22,female,ravdess
sad,E:\datasets\ravdess\Actor_22\03-01-04-02-01-01-22.wav,22,female,ravdess
sad,E:\datasets\ravdess\Actor_22\03-01-04-02-01-02-22.wav,22,female,ravdess
sad,E:\datasets\ravdess\Actor_22\03-01-04-02-02-01-22.wav,22,female,ravdess
sad,E:\datasets\ravdess\Actor_22\03-01-04-02-02-02-22.wav,22,female,ravdess
angry,E:\datasets\ravdess\Actor_22\03-01-05-01-01-01-22.wav,22,female,ravdess
angry,E:\datasets\ravdess\Actor_22\03-01-05-01-01-02-22.wav,22,female,ravdess
angry,E:\datasets\ravdess\Actor_22\03-01-05-01-02-01-22.wav,22,female,ravdess
angry,E:\datasets\ravdess\Actor_22\03-01-05-01-02-02-22.wav,22,female,ravdess
angry,E:\datasets\ravdess\Actor_22\03-01-05-02-01-01-22.wav,22,female,ravdess
angry,E:\datasets\ravdess\Actor_22\03-01-05-02-01-02-22.wav,22,female,ravdess
angry,E:\datasets\ravdess\Actor_22\03-01-05-02-02-01-22.wav,22,female,ravdess
angry,E:\datasets\ravdess\Actor_22\03-01-05-02-02-02-22.wav,22,female,ravdess
fear,E:\datasets\ravdess\Actor_22\03-01-06-01-01-01-22.wav,22,female,ravdess
fear,E:\datasets\ravdess\Actor_22\03-01-06-01-01-02-22.wav,22,female,ravdess
fear,E:\datasets\ravdess\Actor_22\03-01-06-01-02-01-22.wav,22,female,ravdess
fear,E:\datasets\ravdess\Actor_22\03-01-06-01-02-02-22.wav,22,female,ravdess
fear,E:\datasets\ravdess\Actor_22\03-01-06-02-01-01-22.wav,22,female,ravdess
fear,E:\datasets\ravdess\Actor_22\03-01-06-02-01-02-22.wav,22,female,ravdess
fear,E:\datasets\ravdess\Actor_22\03-01-06-02-02-01-22.wav,22,female,ravdess
fear,E:\datasets\ravdess\Actor_22\03-01-06-02-02-02-22.wav,22,female,ravdess
disgust,E:\datasets\ravdess\Actor_22\03-01-07-01-01-01-22.wav,22,female,ravdess
disgust,E:\datasets\ravdess\Actor_22\03-01-07-01-01-02-22.wav,22,female,ravdess
disgust,E:\datasets\ravdess\Actor_22\03-01-07-01-02-01-22.wav,22,female,ravdess
disgust,E:\datasets\ravdess\Actor_22\03-01-07-01-02-02-22.wav,22,female,ravdess
disgust,E:\datasets\ravdess\Actor_22\03-01-07-02-01-01-22.wav,22,female,ravdess
disgust,E:\datasets\ravdess\Actor_22\03-01-07-02-01-02-22.wav,22,female,ravdess
disgust,E:\datasets\ravdess\Actor_22\03-01-07-02-02-01-22.wav,22,female,ravdess
disgust,E:\datasets\ravdess\Actor_22\03-01-07-02-02-02-22.wav,22,female,ravdess
surprise,E:\datasets\ravdess\Actor_22\03-01-08-01-01-01-22.wav,22,female,ravdess
surprise,E:\datasets\ravdess\Actor_22\03-01-08-01-01-02-22.wav,22,female,ravdess
surprise,E:\datasets\ravdess\Actor_22\03-01-08-01-02-01-22.wav,22,female,ravdess
surprise,E:\datasets\ravdess\Actor_22\03-01-08-01-02-02-22.wav,22,female,ravdess
surprise,E:\datasets\ravdess\Actor_22\03-01-08-02-01-01-22.wav,22,female,ravdess
surprise,E:\datasets\ravdess\Actor_22\03-01-08-02-01-02-22.wav,22,female,ravdess
surprise,E:\datasets\ravdess\Actor_22\03-01-08-02-02-01-22.wav,22,female,ravdess
surprise,E:\datasets\ravdess\Actor_22\03-01-08-02-02-02-22.wav,22,female,ravdess
neutral,E:\datasets\ravdess\Actor_23\03-01-01-01-01-01-23.wav,23,male,ravdess
neutral,E:\datasets\ravdess\Actor_23\03-01-01-01-01-02-23.wav,23,male,ravdess
neutral,E:\datasets\ravdess\Actor_23\03-01-01-01-02-01-23.wav,23,male,ravdess
neutral,E:\datasets\ravdess\Actor_23\03-01-01-01-02-02-23.wav,23,male,ravdess
calm,E:\datasets\ravdess\Actor_23\03-01-02-01-01-01-23.wav,23,male,ravdess
calm,E:\datasets\ravdess\Actor_23\03-01-02-01-01-02-23.wav,23,male,ravdess
calm,E:\datasets\ravdess\Actor_23\03-01-02-01-02-01-23.wav,23,male,ravdess
calm,E:\datasets\ravdess\Actor_23\03-01-02-01-02-02-23.wav,23,male,ravdess
calm,E:\datasets\ravdess\Actor_23\03-01-02-02-01-01-23.wav,23,male,ravdess
calm,E:\datasets\ravdess\Actor_23\03-01-02-02-01-02-23.wav,23,male,ravdess
calm,E:\datasets\ravdess\Actor_23\03-01-02-02-02-01-23.wav,23,male,ravdess
calm,E:\datasets\ravdess\Actor_23\03-01-02-02-02-02-23.wav,23,male,ravdess
happy,E:\datasets\ravdess\Actor_23\03-01-03-01-01-01-23.wav,23,male,ravdess
happy,E:\datasets\ravdess\Actor_23\03-01-03-01-01-02-23.wav,23,male,ravdess
happy,E:\datasets\ravdess\Actor_23\03-01-03-01-02-01-23.wav,23,male,ravdess
happy,E:\datasets\ravdess\Actor_23\03-01-03-01-02-02-23.wav,23,male,ravdess
happy,E:\datasets\ravdess\Actor_23\03-01-03-02-01-01-23.wav,23,male,ravdess
happy,E:\datasets\ravdess\Actor_23\03-01-03-02-01-02-23.wav,23,male,ravdess
happy,E:\datasets\ravdess\Actor_23\03-01-03-02-02-01-23.wav,23,male,ravdess
happy,E:\datasets\ravdess\Actor_23\03-01-03-02-02-02-23.wav,23,male,ravdess
sad,E:\datasets\ravdess\Actor_23\03-01-04-01-01-01-23.wav,23,male,ravdess
sad,E:\datasets\ravdess\Actor_23\03-01-04-01-01-02-23.wav,23,male,ravdess
sad,E:\datasets\ravdess\Actor_23\03-01-04-01-02-01-23.wav,23,male,ravdess
sad,E:\datasets\ravdess\Actor_23\03-01-04-01-02-02-23.wav,23,male,ravdess
sad,E:\datasets\ravdess\Actor_23\03-01-04-02-01-01-23.wav,23,male,ravdess
sad,E:\datasets\ravdess\Actor_23\03-01-04-02-01-02-23.wav,23,male,ravdess
sad,E:\datasets\ravdess\Actor_23\03-01-04-02-02-01-23.wav,23,male,ravdess
sad,E:\datasets\ravdess\Actor_23\03-01-04-02-02-02-23.wav,23,male,ravdess
angry,E:\datasets\ravdess\Actor_23\03-01-05-01-01-01-23.wav,23,male,ravdess
angry,E:\datasets\ravdess\Actor_23\03-01-05-01-01-02-23.wav,23,male,ravdess
angry,E:\datasets\ravdess\Actor_23\03-01-05-01-02-01-23.wav,23,male,ravdess
angry,E:\datasets\ravdess\Actor_23\03-01-05-01-02-02-23.wav,23,male,ravdess
angry,E:\datasets\ravdess\Actor_23\03-01-05-02-01-01-23.wav,23,male,ravdess
angry,E:\datasets\ravdess\Actor_23\03-01-05-02-01-02-23.wav,23,male,ravdess
angry,E:\datasets\ravdess\Actor_23\03-01-05-02-02-01-23.wav,23,male,ravdess
angry,E:\datasets\ravdess\Actor_23\03-01-05-02-02-02-23.wav,23,male,ravdess
fear,E:\datasets\ravdess\Actor_23\03-01-06-01-01-01-23.wav,23,male,ravdess
fear,E:\datasets\ravdess\Actor_23\03-01-06-01-01-02-23.wav,23,male,ravdess
fear,E:\datasets\ravdess\Actor_23\03-01-06-01-02-01-23.wav,23,male,ravdess
fear,E:\datasets\ravdess\Actor_23\03-01-06-01-02-02-23.wav,23,male,ravdess
fear,E:\datasets\ravdess\Actor_23\03-01-06-02-01-01-23.wav,23,male,ravdess
fear,E:\datasets\ravdess\Actor_23\03-01-06-02-01-02-23.wav,23,male,ravdess
fear,E:\datasets\ravdess\Actor_23\03-01-06-02-02-01-23.wav,23,male,ravdess
fear,E:\datasets\ravdess\Actor_23\03-01-06-02-02-02-23.wav,23,male,ravdess
disgust,E:\datasets\ravdess\Actor_23\03-01-07-01-01-01-23.wav,23,male,ravdess
disgust,E:\datasets\ravdess\Actor_23\03-01-07-01-01-02-23.wav,23,male,ravdess
disgust,E:\datasets\ravdess\Actor_23\03-01-07-01-02-01-23.wav,23,male,ravdess
disgust,E:\datasets\ravdess\Actor_23\03-01-07-01-02-02-23.wav,23,male,ravdess
disgust,E:\datasets\ravdess\Actor_23\03-01-07-02-01-01-23.wav,23,male,ravdess
disgust,E:\datasets\ravdess\Actor_23\03-01-07-02-01-02-23.wav,23,male,ravdess
disgust,E:\datasets\ravdess\Actor_23\03-01-07-02-02-01-23.wav,23,male,ravdess
disgust,E:\datasets\ravdess\Actor_23\03-01-07-02-02-02-23.wav,23,male,ravdess
surprise,E:\datasets\ravdess\Actor_23\03-01-08-01-01-01-23.wav,23,male,ravdess
surprise,E:\datasets\ravdess\Actor_23\03-01-08-01-01-02-23.wav,23,male,ravdess
surprise,E:\datasets\ravdess\Actor_23\03-01-08-01-02-01-23.wav,23,male,ravdess
surprise,E:\datasets\ravdess\Actor_23\03-01-08-01-02-02-23.wav,23,male,ravdess
surprise,E:\datasets\ravdess\Actor_23\03-01-08-02-01-01-23.wav,23,male,ravdess
surprise,E:\datasets\ravdess\Actor_23\03-01-08-02-01-02-23.wav,23,male,ravdess
surprise,E:\datasets\ravdess\Actor_23\03-01-08-02-02-01-23.wav,23,male,ravdess
surprise,E:\datasets\ravdess\Actor_23\03-01-08-02-02-02-23.wav,23,male,ravdess
neutral,E:\datasets\ravdess\Actor_24\03-01-01-01-01-01-24.wav,24,female,ravdess
neutral,E:\datasets\ravdess\Actor_24\03-01-01-01-01-02-24.wav,24,female,ravdess
neutral,E:\datasets\ravdess\Actor_24\03-01-01-01-02-01-24.wav,24,female,ravdess
neutral,E:\datasets\ravdess\Actor_24\03-01-01-01-02-02-24.wav,24,female,ravdess
calm,E:\datasets\ravdess\Actor_24\03-01-02-01-01-01-24.wav,24,female,ravdess
calm,E:\datasets\ravdess\Actor_24\03-01-02-01-01-02-24.wav,24,female,ravdess
calm,E:\datasets\ravdess\Actor_24\03-01-02-01-02-01-24.wav,24,female,ravdess
calm,E:\datasets\ravdess\Actor_24\03-01-02-01-02-02-24.wav,24,female,ravdess
calm,E:\datasets\ravdess\Actor_24\03-01-02-02-01-01-24.wav,24,female,ravdess
calm,E:\datasets\ravdess\Actor_24\03-01-02-02-01-02-24.wav,24,female,ravdess
calm,E:\datasets\ravdess\Actor_24\03-01-02-02-02-01-24.wav,24,female,ravdess
calm,E:\datasets\ravdess\Actor_24\03-01-02-02-02-02-24.wav,24,female,ravdess
happy,E:\datasets\ravdess\Actor_24\03-01-03-01-01-01-24.wav,24,female,ravdess
happy,E:\datasets\ravdess\Actor_24\03-01-03-01-01-02-24.wav,24,female,ravdess
happy,E:\datasets\ravdess\Actor_24\03-01-03-01-02-01-24.wav,24,female,ravdess
happy,E:\datasets\ravdess\Actor_24\03-01-03-01-02-02-24.wav,24,female,ravdess
happy,E:\datasets\ravdess\Actor_24\03-01-03-02-01-01-24.wav,24,female,ravdess
happy,E:\datasets\ravdess\Actor_24\03-01-03-02-01-02-24.wav,24,female,ravdess
happy,E:\datasets\ravdess\Actor_24\03-01-03-02-02-01-24.wav,24,female,ravdess
happy,E:\datasets\ravdess\Actor_24\03-01-03-02-02-02-24.wav,24,female,ravdess
sad,E:\datasets\ravdess\Actor_24\03-01-04-01-01-01-24.wav,24,female,ravdess
sad,E:\datasets\ravdess\Actor_24\03-01-04-01-01-02-24.wav,24,female,ravdess
sad,E:\datasets\ravdess\Actor_24\03-01-04-01-02-01-24.wav,24,female,ravdess
sad,E:\datasets\ravdess\Actor_24\03-01-04-01-02-02-24.wav,24,female,ravdess
sad,E:\datasets\ravdess\Actor_24\03-01-04-02-01-01-24.wav,24,female,ravdess
sad,E:\datasets\ravdess\Actor_24\03-01-04-02-01-02-24.wav,24,female,ravdess
sad,E:\datasets\ravdess\Actor_24\03-01-04-02-02-01-24.wav,24,female,ravdess
sad,E:\datasets\ravdess\Actor_24\03-01-04-02-02-02-24.wav,24,female,ravdess
angry,E:\datasets\ravdess\Actor_24\03-01-05-01-01-01-24.wav,24,female,ravdess
angry,E:\datasets\ravdess\Actor_24\03-01-05-01-01-02-24.wav,24,female,ravdess
angry,E:\datasets\ravdess\Actor_24\03-01-05-01-02-01-24.wav,24,female,ravdess
angry,E:\datasets\ravdess\Actor_24\03-01-05-01-02-02-24.wav,24,female,ravdess
angry,E:\datasets\ravdess\Actor_24\03-01-05-02-01-01-24.wav,24,female,ravdess
angry,E:\datasets\ravdess\Actor_24\03-01-05-02-01-02-24.wav,24,female,ravdess
angry,E:\datasets\ravdess\Actor_24\03-01-05-02-02-01-24.wav,24,female,ravdess
angry,E:\datasets\ravdess\Actor_24\03-01-05-02-02-02-24.wav,24,female,ravdess
fear,E:\datasets\ravdess\Actor_24\03-01-06-01-01-01-24.wav,24,female,ravdess
fear,E:\datasets\ravdess\Actor_24\03-01-06-01-01-02-24.wav,24,female,ravdess
fear,E:\datasets\ravdess\Actor_24\03-01-06-01-02-01-24.wav,24,female,ravdess
fear,E:\datasets\ravdess\Actor_24\03-01-06-01-02-02-24.wav,24,female,ravdess
fear,E:\datasets\ravdess\Actor_24\03-01-06-02-01-01-24.wav,24,female,ravdess
fear,E:\datasets\ravdess\Actor_24\03-01-06-02-01-02-24.wav,24,female,ravdess
fear,E:\datasets\ravdess\Actor_24\03-01-06-02-02-01-24.wav,24,female,ravdess
fear,E:\datasets\ravdess\Actor_24\03-01-06-02-02-02-24.wav,24,female,ravdess
disgust,E:\datasets\ravdess\Actor_24\03-01-07-01-01-01-24.wav,24,female,ravdess
disgust,E:\datasets\ravdess\Actor_24\03-01-07-01-01-02-24.wav,24,female,ravdess
disgust,E:\datasets\ravdess\Actor_24\03-01-07-01-02-01-24.wav,24,female,ravdess
disgust,E:\datasets\ravdess\Actor_24\03-01-07-01-02-02-24.wav,24,female,ravdess
disgust,E:\datasets\ravdess\Actor_24\03-01-07-02-01-01-24.wav,24,female,ravdess
disgust,E:\datasets\ravdess\Actor_24\03-01-07-02-01-02-24.wav,24,female,ravdess
disgust,E:\datasets\ravdess\Actor_24\03-01-07-02-02-01-24.wav,24,female,ravdess
disgust,E:\datasets\ravdess\Actor_24\03-01-07-02-02-02-24.wav,24,female,ravdess
surprise,E:\datasets\ravdess\Actor_24\03-01-08-01-01-01-24.wav,24,female,ravdess
surprise,E:\datasets\ravdess\Actor_24\03-01-08-01-01-02-24.wav,24,female,ravdess
surprise,E:\datasets\ravdess\Actor_24\03-01-08-01-02-01-24.wav,24,female,ravdess
surprise,E:\datasets\ravdess\Actor_24\03-01-08-01-02-02-24.wav,24,female,ravdess
surprise,E:\datasets\ravdess\Actor_24\03-01-08-02-01-01-24.wav,24,female,ravdess
surprise,E:\datasets\ravdess\Actor_24\03-01-08-02-01-02-24.wav,24,female,ravdess
surprise,E:\datasets\ravdess\Actor_24\03-01-08-02-02-01-24.wav,24,female,ravdess
surprise,E:\datasets\ravdess\Actor_24\03-01-08-02-02-02-24.wav,24,female,ravdess
